Date,EE_BC1,EE_BC2,EE_BC3,Q_BC1,T_SAL_BC1,T_ENT_BC1,ET_BC1_Frio,ET_BC1_Calor,Q_BC2,T_SAL_BC2,T_ENT_BC2,ET_BC2_Frio,ET_BC2_Calor,Q_BC3,T_SAL_BC3,T_ENT_BC3,ET_BC3_Frio,ET_BC3_Calor
21-02-2024;15:50:00.000,1098.739,753.44,2895.589,16.83,46.4,43.13,0.01,5.133,0,28.87,21.76,0,2.02,0,15.76,14.13,0.712,1.291
21-02-2024;16:00:00.000,1101.259,753.44,2895.589,16.83,49.48,45.7,0.01,5.145,0,28.4,22.01,0,2.02,0,15.9,14.27,0.712,1.291
21-02-2024;16:10:00.000,1102.072,753.44,2895.589,0,46.54,46.42,0.01,5.149,0,27.87,22.44,0,2.02,0,15.95,14.42,0.712,1.291
21-02-2024;16:20:00.000,1102.072,753.44,2895.589,0,45.51,46.33,0.01,5.149,0,27.58,22.31,0,2.02,0,15.96,14.51,0.712,1.291
21-02-2024;16:30:00.000,1102.072,753.44,2895.589,0,44.47,45.91,0.01,5.149,0,27.39,22.14,0,2.02,0,16.03,14.63,0.712,1.291
21-02-2024;16:40:00.000,1102.072,753.44,2895.589,0,43.67,45.43,0.01,5.149,0,27.17,21.97,0,2.02,0,16.07,14.74,0.712,1.291
21-02-2024;16:50:00.000,1102.072,753.44,2895.589,0,43.06,44.88,0.01,5.149,0,26.97,21.8,0,2.02,0,16.09,14.83,0.712,1.291
21-02-2024;17:00:00.000,1102.072,753.44,2895.589,0,42.48,44.08,0.01,5.149,0,26.81,21.65,0,2.02,0,16.14,14.93,0.712,1.291
21-02-2024;17:10:00.000,1102.072,753.44,2895.589,13.53,41.31,42.41,0.01,5.149,0,26.63,21.49,0,2.02,0,16.19,15.02,0.712,1.291
21-02-2024;17:20:00.000,1103.557,755.01,2895.589,16.78,46.37,43.15,0.01,5.155,0,26.4,21.45,0,2.02,0,16.24,15.09,0.712,1.291
21-02-2024;17:30:00.000,1106.081,756.42,2895.589,16.82,49.44,45.66,0.01,5.167,0,61.66,21.53,0,2.02,0,16.28,15.19,0.712,1.291
21-02-2024;17:40:00.000,1106.909,756.42,2895.589,0,46.62,46.42,0.01,5.172,0,57.76,21.88,0,2.02,0,16.29,15.25,0.712,1.291
21-02-2024;17:50:00.000,1106.909,756.42,2895.589,0,45.44,46.34,0.01,5.172,0,54.45,21.8,0,2.02,0,16.25,15.31,0.712,1.291
21-02-2024;18:00:00.000,1106.909,756.42,2895.589,0,44.45,45.91,0.01,5.172,0,52.46,21.62,0,2.02,0,16.21,15.4,0.712,1.291
21-02-2024;18:10:00.000,1106.909,756.42,2895.589,0,43.64,45.44,0.01,5.172,0,50.74,21.41,0,2.02,0,16.16,15.43,0.712,1.291
21-02-2024;18:20:00.000,1106.909,756.42,2895.589,0,42.89,44.75,0.01,5.172,0,49.4,21.21,0,2.02,0,16.13,15.47,0.712,1.291
21-02-2024;18:30:00.000,1106.909,756.42,2895.589,0,42.38,44.16,0.01,5.172,0,48.27,21.01,0,2.02,0,16.12,15.49,0.712,1.291
21-02-2024;18:40:00.000,1106.909,756.42,2895.589,0,41.84,43.53,0.01,5.172,0,47.04,20.81,0,2.02,0,16.12,15.52,0.712,1.291
21-02-2024;18:50:00.000,1106.909,756.42,2895.589,0,41.2,42.71,0.01,5.172,0,45.96,20.62,0,2.02,0,16.07,15.54,0.712,1.291
21-02-2024;19:00:00.000,1106.909,756.42,2895.589,0,40.61,41.91,0.01,5.172,0,44.81,20.4,0,2.02,0,16.07,15.56,0.712,1.291
21-02-2024;19:10:00.000,1107.381,758.78,2895.589,16.89,43.06,40.94,0.01,5.174,0,65.22,20.27,0,2.02,0,16.06,15.6,0.712,1.291
21-02-2024;19:20:00.000,1109.677,758.78,2895.589,16.91,47.08,42.75,0.01,5.184,0,61.17,20.27,0,2.02,0,16.05,15.6,0.712,1.291
21-02-2024;19:30:00.000,1112.782,758.78,2895.589,16.85,50.2,45.95,0.01,5.199,0,57.81,23.66,0,2.02,0,16.04,15.61,0.712,1.291
21-02-2024;19:40:00.000,1113.01,758.78,2895.589,0,46,46.07,0.01,5.201,0,55.48,24.61,0,2.02,0,16.03,15.61,0.712,1.291
21-02-2024;19:50:00.000,1113.01,758.78,2895.589,0,44.86,45.95,0.01,5.201,0,53.55,23.88,0,2.02,0,16.04,15.63,0.712,1.291
21-02-2024;20:00:00.000,1113.01,758.78,2895.589,0,43.79,45.49,0.01,5.201,0,51.88,23.38,0,2.02,0,16.05,15.64,0.712,1.291
21-02-2024;20:10:00.000,1113.01,758.78,2895.589,0,43.06,44.99,0.01,5.201,0,50.62,22.98,0,2.02,0,16.06,15.66,0.712,1.291
21-02-2024;20:20:00.000,1113.01,758.78,2895.589,0,42.42,44.35,0.01,5.201,0,49.43,22.61,0,2.02,0,16.04,15.67,0.712,1.291
21-02-2024;20:30:00.000,1113.01,758.78,2895.589,0,41.78,43.58,0.01,5.201,0,48.25,22.25,0,2.02,0,16.06,15.68,0.712,1.291
21-02-2024;20:40:00.000,1113.01,758.78,2895.589,0,41.25,42.67,0.01,5.201,0,46.98,21.95,0,2.02,0,16.06,15.69,0.712,1.291
21-02-2024;20:50:00.000,1113.01,758.78,2895.589,0,40.55,41.8,0.01,5.201,0,45.81,21.62,0,2.02,0,16.05,15.7,0.712,1.291
21-02-2024;21:00:00.000,1113.01,758.78,2895.589,0,39.98,40.88,0.01,5.201,0,44.77,21.37,0,2.02,0,16.11,15.73,0.712,1.291
21-02-2024;21:10:00.000,1113.568,761.04,2895.589,16.91,42.88,40.59,0.01,5.203,0,64.73,21.21,0,2.02,0,16.15,15.75,0.712,1.291
21-02-2024;21:20:00.000,1115.95,761.04,2895.589,16.79,47.02,42.51,0.01,5.214,0,60.25,21.41,0,2.02,0,16.19,15.78,0.712,1.291
21-02-2024;21:30:00.000,1119.196,761.04,2895.589,16.8,50.19,45.77,0.01,5.229,0,57.07,24.73,0,2.02,0,16.21,15.83,0.712,1.291
21-02-2024;21:40:00.000,1119.57,761.04,2895.589,0,45.97,46.18,0.01,5.232,0,54.39,25.91,0,2.02,0,16.29,15.88,0.712,1.291
21-02-2024;21:50:00.000,1119.57,761.04,2895.589,0,44.52,46.08,0.01,5.232,0,52.35,25.19,0,2.02,0,16.34,15.94,0.712,1.291
21-02-2024;22:00:00.000,1119.57,761.04,2895.589,0,43.23,45.42,0.01,5.232,0,50.53,24.74,0,2.02,0,16.4,16.01,0.712,1.291
21-02-2024;22:10:00.000,1119.57,761.04,2895.589,0,42.36,44.51,0.01,5.232,0,48.84,24.28,0,2.02,0,16.46,16.07,0.712,1.291
21-02-2024;22:20:00.000,1119.57,761.04,2895.589,0,41.65,43.23,0.01,5.232,0,47.52,23.94,0,2.02,0,16.53,16.15,0.712,1.291
21-02-2024;22:30:00.000,1119.57,761.04,2895.589,0,40.87,41.94,0.01,5.232,0,46.16,23.6,0,2.02,0,16.58,16.21,0.712,1.291
21-02-2024;22:40:00.000,1119.57,761.04,2895.589,0,40.16,40.7,0.01,5.232,0,44.79,23.28,0,2.02,0,16.6,16.28,0.712,1.291
21-02-2024;22:50:00.000,1120.297,763.25,2895.589,16.96,44.02,41.5,0.01,5.235,0,63.88,23.08,0,2.02,0,16.67,16.34,0.712,1.291
21-02-2024;23:00:00.000,1122.733,763.25,2895.589,16.85,47.87,43.59,0.01,5.246,0,59.92,23.28,0,2.02,0,16.74,16.41,0.712,1.291
21-02-2024;23:10:00.000,1125.556,763.25,2895.589,16.86,49.4,46.49,0.01,5.259,0,56.36,26.35,0,2.02,0,16.8,16.48,0.712,1.291
21-02-2024;23:20:00.000,1125.556,763.25,2895.589,0,45.82,46.24,0.01,5.26,0,54.06,26.68,0,2.02,0,16.85,16.52,0.712,1.291
21-02-2024;23:30:00.000,1125.556,763.25,2895.589,0,44.23,46.01,0.01,5.26,0,51.7,25.99,0,2.02,0,16.9,16.58,0.712,1.291
21-02-2024;23:40:00.000,1125.556,763.25,2895.589,0,43.24,45.46,0.01,5.26,0,50.09,25.54,0,2.02,0,16.95,16.63,0.712,1.291
21-02-2024;23:50:00.000,1125.556,763.25,2895.589,0,42.44,44.7,0.01,5.26,0,48.62,25.14,0,2.02,0,17.01,16.69,0.712,1.291
22-02-2024;00:00:00.000,1125.556,763.25,2895.589,0,41.71,43.55,0.01,5.26,0,47.32,24.75,0,2.02,0,17.05,16.74,0.712,1.291
22-02-2024;00:00:01.000,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
22-02-2024;00:10:00.000,1125.556,763.25,2895.589,0,41.16,42.53,0.01,5.26,0,46.13,24.41,0,2.02,0,17.11,16.81,0.712,1.291
22-02-2024;00:20:00.000,1125.556,763.25,2895.589,0,40.41,41.38,0.01,5.26,0,44.76,24.04,0,2.02,0,17.14,16.84,0.712,1.291
22-02-2024;00:30:00.000,1126.261,765.41,2895.589,16.89,44,41.58,0.01,5.262,0,63.88,23.84,0,2.02,0,17.17,16.88,0.712,1.291
22-02-2024;00:40:00.000,1128.684,765.41,2895.589,16.88,47.87,43.66,0.01,5.274,0,60.2,24,0,2.02,0,17.21,16.93,0.712,1.291
22-02-2024;00:50:00.000,1131.301,765.41,2895.589,16.98,48.41,46.65,0.01,5.287,0,56.91,26.94,0,2.02,0,17.24,16.98,0.712,1.291
22-02-2024;01:00:00.000,1131.301,765.41,2895.589,0,45.85,46.18,0.01,5.287,0,54.73,27.04,0,2.02,0,17.26,17.01,0.712,1.291
22-02-2024;01:10:00.000,1131.301,765.41,2895.589,0,44.56,46.07,0.01,5.287,0,52.93,26.47,0,2.02,0,17.31,17.05,0.712,1.291
22-02-2024;01:20:00.000,1131.301,765.41,2895.589,0,43.6,45.51,0.01,5.287,0,51.04,25.98,0,2.02,0,17.32,17.09,0.712,1.291
22-02-2024;01:30:00.000,1131.301,765.41,2895.589,0,42.86,44.85,0.01,5.287,0,49.63,25.58,0,2.02,0,17.37,17.14,0.712,1.291
22-02-2024;01:40:00.000,1131.301,765.41,2895.589,0,42.03,43.93,0.01,5.287,0,48.21,25.17,0,2.02,0,17.4,17.16,0.712,1.291
22-02-2024;01:50:00.000,1131.301,765.41,2895.589,0,41.26,42.95,0.01,5.287,0,46.9,24.8,0,2.02,0,17.45,17.21,0.712,1.291
22-02-2024;02:00:00.000,1131.301,765.41,2895.589,0,40.63,41.93,0.01,5.287,0,45.78,24.48,0,2.02,0,17.49,17.26,0.712,1.291
22-02-2024;02:10:00.000,1131.301,765.9,2895.589,0,39.79,40.8,0.01,5.287,0,44.36,24.14,0,2.02,0,17.52,17.29,0.712,1.291
22-02-2024;02:20:00.000,1132.54,767.56,2895.589,16.84,44.78,41.59,0.01,5.292,0,62.44,23.99,0,2.02,0,17.54,17.35,0.712,1.291
22-02-2024;02:30:00.000,1135.344,767.56,2895.589,16.87,48.61,44.14,0.01,5.305,0,58.87,24.53,0,2.02,0,17.56,17.38,0.712,1.291
22-02-2024;02:40:00.000,1137.499,767.56,2895.589,0.01,46.79,46.74,0.01,5.316,0,55.46,27.5,0,2.02,0,17.58,17.41,0.712,1.291
22-02-2024;02:50:00.000,1137.499,767.56,2895.589,0,45.28,46.17,0.01,5.316,0,53.39,27.05,0,2.02,0,17.62,17.47,0.712,1.291
22-02-2024;03:00:00.000,1137.499,767.56,2895.589,0,43.92,45.82,0.01,5.316,0,51.12,26.45,0,2.02,0,17.64,17.51,0.712,1.291
22-02-2024;03:10:00.000,1137.499,767.56,2895.589,0,42.76,44.96,0.01,5.316,0,49.57,26.01,0,2.02,0,17.63,17.52,0.712,1.291
22-02-2024;03:20:00.000,1137.499,767.56,2895.589,0,42.14,43.78,0.01,5.316,0,48.21,25.62,0,2.02,0,17.61,17.57,0.712,1.291
22-02-2024;03:30:00.000,1137.499,767.56,2895.589,0,41.51,42.62,0.01,5.316,0,46.67,25.19,0,2.02,0,17.59,17.58,0.712,1.291
22-02-2024;03:40:00.000,1137.499,767.56,2895.589,0,40.7,41.26,0.01,5.316,0,45.56,24.82,0,2.02,0,17.62,17.63,0.712,1.291
22-02-2024;03:50:00.000,1137.499,769.69,2895.589,0,40.07,40.12,0.01,5.316,0,44.59,24.51,0,2.02,0,17.59,17.62,0.712,1.291
22-02-2024;04:00:00.000,1138.96,769.69,2895.589,16.82,45.53,42.17,0.01,5.322,0,62.01,24.34,0,2.02,0,17.59,17.64,0.712,1.291
22-02-2024;04:10:00.000,1141.72,769.69,2895.589,16.87,49.1,44.91,0.01,5.335,0,58.73,25.19,0,2.02,0,17.58,17.65,0.712,1.291
22-02-2024;04:20:00.000,1143.291,769.69,2895.589,0,46.74,46.58,0.01,5.343,0,55.63,27.66,0,2.02,0,17.56,17.64,0.712,1.291
22-02-2024;04:30:00.000,1143.291,769.69,2895.589,0,45.46,46.33,0.01,5.343,0,53.58,27.06,0,2.02,0,17.57,17.67,0.712,1.291
22-02-2024;04:40:00.000,1143.291,769.69,2895.589,0,44.1,45.93,0.01,5.343,0,51.55,26.56,0,2.02,0,17.55,17.66,0.712,1.291
22-02-2024;04:50:00.000,1143.291,769.69,2895.589,0,43.12,45.28,0.01,5.343,0,49.79,26.08,0,2.02,0,17.53,17.66,0.712,1.291
22-02-2024;05:00:00.000,1143.291,769.69,2895.589,0,42.08,44.38,0.01,5.343,0,48.21,25.63,0,2.02,0,17.52,17.69,0.712,1.291
22-02-2024;05:10:00.000,1143.291,769.69,2895.589,0,41.26,43.34,0.01,5.343,0,46.92,25.21,0,2.02,0,17.51,17.68,0.712,1.291
